"","atc","ahl","mean","sd","conv_mean","conv_mean_comp","conv_sd","conv_sd_comp","c_B"
"412",5.079683366,0.001534371,1325.54036134315,677.19839586017,1539.29367473549,1333.46548606062,710.427514568261,604.10887738305,0.960054620941632
"413",5.079683366,0.001699024,1544.24367844373,1269.96184221723,1642.85485850941,1437.02666983454,971.897714213118,865.579077027908,0.975412381630525
"414",5.079683366,0.001881345,1889.79519234839,1857.55963357963,3039.70869715874,2833.88050848387,3015.27643159989,2908.95779441468,0.939527224990314
"415",5.079683366,0.002083232,2529.08046794431,2736.31408270025,4670.8682219656,4465.04003329074,4145.8062177601,4039.48758057489,0.91570706787319
"416",5.079683366,0.002306783,4069.67637650717,3825.67981781715,4996.45253845991,4790.62434978505,4190.67595510249,4084.35731791727,0.981995872131509
"417",5.079683366,0.002554323,6498.72387174999,4747.63601514309,7843.85505344623,7638.02686477136,5225.58810908498,5119.26947189977,0.985472568219803
"418",5.079683366,0.002828427,8282.87958683754,5341.03974795422,9021.24122170837,8815.4130330335,5542.89863832454,5436.58000113933,0.994698164099312
"419",5.079683366,0.003131945,10621.9742880957,5734.12527114581,11053.7647483795,10847.9365597046,5963.97117032438,5857.65253313917,0.997808491663784
"420",5.079683366,0.003468033,12149.686276229,6178.66731005335,12066.9746101386,11861.1464214637,5843.31426781486,5736.99563062965,0.998220503419711
"421",5.079683366,0.003840187,13412.7431582317,6758.28292950364,13746.3642965954,13540.5361079205,7007.78791899644,6901.46928181123,0.997773063858779
"422",5.079683366,0.004252276,14467.2548371967,7028.97349601922,14474.9438859889,14269.115697314,7114.86392305268,7008.54528586747,0.997586691401701
"423",5.079683366,0.004708587,15040.2232790873,7564.8647418277,15029.4379804555,14823.6097917806,7059.99008257943,6953.67144539422,0.995682749814397
"424",5.079683366,0.01,16026.7890303157,7240.27139093905,16025.6111942736,15819.7830055988,7715.32876106253,7609.01012387732,0.997996058345804
"425",5.079683366,0.05,16463.8314391407,7553.47812126292,16149.3668698622,15943.5386811873,7644.59725220567,7538.27861502046,0.997373712647891
"426",6.780563804,0,1581.56557734523,419.966854861122,1788.90655009347,1583.07836141861,430.557878783265,324.239241598054,0.962857593917792
"427",6.780563804,0.000553655,1587.17547726121,414.745661072138,1799.15269798677,1593.3245093119,432.105327913405,325.786690728195,0.961853110064113
"428",6.780563804,0.000613067,1583.16102761251,435.353783731808,1803.82953575504,1598.00134708017,433.609248575256,327.290611390046,0.958035336462664
"429",6.780563804,0.000678856,1596.13201553099,431.559039485253,1798.57971666061,1592.75152798575,431.27793482384,324.959297638629,0.963805062741114
"430",6.780563804,0.000751703,1603.56362985345,446.703323978824,1802.98690051599,1597.15871184112,432.527125138234,326.208487953024,0.963231002987901
"431",6.780563804,0.000832368,1608.09840109753,440.881170427712,1810.12549535716,1604.2973066823,435.195222151831,328.87658496662,0.964348642318994
"432",6.780563804,0.00092169,1619.32686446803,456.253615503439,1808.84366666289,1603.01547798802,434.656949556027,328.338312370816,0.966940525772423
"433",6.780563804,0.001020596,1600.84458715921,449.285730606104,1821.02532364488,1615.19713497001,439.651275629143,333.332638443932,0.958016135859009
"434",6.780563804,0.001130116,1623.64894464372,462.529195372149,1841.85021011917,1636.0220214443,452.015333618284,345.696696433074,0.960319039684126
"435",6.780563804,0.001251388,1649.37369465294,474.827490587569,1855.70903120918,1649.88084253431,464.071780088218,357.753142903008,0.96395065334881
"436",6.780563804,0.001385674,1668.75731001454,543.149248159828,1885.93781787011,1680.10962919524,526.662124983934,420.343487798723,0.961265333119251
"437",6.780563804,0.001534371,1775.27472891658,809.975019612942,1982.41188672133,1776.58369804646,773.229977954268,666.911340769058,0.965354525993491
"438",6.780563804,0.001699024,1983.35623214112,1318.37794052514,2081.4831831493,1875.65499447444,1014.69388253809,908.375245352882,0.973549009930915
"439",6.780563804,0.001881345,2390.21448538121,2004.66114497154,3485.24478682174,3279.41659814688,3086.53396494189,2980.21532775668,0.94679831878695
"440",6.780563804,0.002083232,3390.35330317697,2986.3584519542,5099.11419832686,4893.28600965199,4116.61544442839,4010.29680724318,0.948309532054241
"441",6.780563804,0.002306783,4924.14745365932,4264.51411338005,5412.33059890726,5206.50241023239,4202.68180229209,4096.36316510688,0.98712387365912
"442",6.780563804,0.002554323,7670.40359779463,5411.11626961556,8210.32946439348,8004.50127571862,5148.66165747233,5042.34302028712,0.993429692669964
"443",6.780563804,0.002828427,9421.72815494334,5566.00513415792,9437.30167426951,9231.47348559464,5569.97251283883,5463.65387565362,0.998334526281804
"444",6.780563804,0.003131945,11803.1748902469,6453.65265785544,11436.8502181544,11231.0220294795,5958.07974825539,5851.76111107018,0.998050067977924
"445",6.780563804,0.003468033,13053.4600035157,6378.64227643226,12443.3653457244,12237.5371570496,5832.11772030349,5725.79908311828,0.997107267555714
"446",6.780563804,0.003840187,14310.6274229936,6893.25880673952,14224.1092827648,14018.28109409,6974.14495616056,6867.82631897535,0.997907890874659
"447",6.780563804,0.004252276,15513.2544904742,7291.83893884239,14931.2069790079,14725.3787903331,7142.08336231595,7035.76472513074,0.997193512792293
"448",6.780563804,0.004708587,16318.1057837806,7517.32814639558,15388.6799792521,15182.8517905772,7026.1670573933,6919.84842020809,0.9956171683707
"449",6.780563804,0.01,16983.0700765132,7653.84414851008,16445.3226526018,16239.4944639269,7742.41413452766,7636.09549734245,0.997319364299758
"450",6.780563804,0.05,17993.0768276218,8212.67547693413,16552.5454320835,16346.7172434086,7603.58965203084,7497.27101484563,0.993049424237678
"451",9.050966799,0,1760.19181437619,492.518820775251,1970.57200167427,1764.7438129994,501.33133786625,395.012700681039,0.968149330071478
"452",9.050966799,0.000553655,1713.50959851993,480.212449676437,1980.50751668669,1774.67932801182,502.176311797054,395.857674611843,0.951433139582189
"453",9.050966799,0.000613067,1780.29362750363,503.70909656573,1984.85294505364,1779.02475637878,504.001843399259,397.683206214049,0.969567782337528
"454",9.050966799,0.000678856,1763.95405725058,510.994284981155,1979.27331349022,1773.44512481536,501.806031121608,395.487393936397,0.965294609543138
"455",9.050966799,0.000751703,1783.45530575198,502.275118760653,1983.42748490286,1777.59929622799,502.786020268809,396.467383083598,0.971132988952096
"456",9.050966799,0.000832368,1791.78263583385,506.58583626496,1990.77903728231,1784.95084860744,505.283380728797,398.964743543586,0.970841802226811
"457",9.050966799,0.00092169,1775.30367004495,484.783471007517,1989.21057231105,1783.38238363618,504.208603085158,397.889965899947,0.968994573374371
"458",9.050966799,0.001020596,1781.98118939742,524.996337603346,2000.88809588505,1795.05990721019,509.113087584552,402.794450399341,0.964687850188656
"459",9.050966799,0.001130116,1828.71062314876,542.405329775636,2023.05581349327,1817.2276248184,519.086750199379,412.768113014168,0.971744263772164
"460",9.050966799,0.001251388,1872.04227305555,604.012201058279,2035.33651021062,1829.50832153575,530.782722971784,424.464085786573,0.974969540933466
"461",9.050966799,0.001385674,1875.52251487622,678.469216045566,2068.16715865613,1862.33896998127,587.868628757034,481.549991571824,0.969848972128472
"462",9.050966799,0.001534371,2057.0595642735,940.437683471331,2166.19312138903,1960.36493271416,828.79890438429,722.48026719908,0.981734257479929
"463",9.050966799,0.001699024,2130.34665156133,1170.86465618797,2270.17254666326,2064.3443579884,1044.57233043507,938.253693249858,0.978848348811603
"464",9.050966799,0.001881345,3372.06238394693,2996.17819710898,3665.18548096336,3459.3572922885,3103.35260242015,2997.03396523494,0.985149322493218
"465",9.050966799,0.002083232,2727.37756591045,2293.31830081929,5312.26584338994,5106.43765471507,4175.98493170573,4069.66629452052,0.874543938757668
"466",9.050966799,0.002306783,6568.75449989628,4764.35806269978,5578.88589480837,5373.0577061335,4204.31838936968,4097.99975218447,0.988346611762826
"467",9.050966799,0.002554323,9042.08926608584,5678.88623971233,8408.44627850645,8202.61808983158,5201.22338890264,5094.90475171743,0.996122898400001
"468",9.050966799,0.002828427,9746.88121788085,5580.93409297338,9640.38949033875,9434.56130166389,5551.68320786897,5445.36457068376,0.998238492104187
"469",9.050966799,0.003131945,12577.1638942655,6170.75552076761,11622.1848453938,11416.3566567189,5986.49441472808,5880.17577754287,0.994113286119281
"470",9.050966799,0.003468033,14935.2273537758,7307.80439825009,12675.1021063286,12469.2739176537,5908.77768623052,5802.45904904531,0.981739810024582
"471",9.050966799,0.003840187,14724.8551802471,6610.77208804348,14449.7541268638,14243.925938189,7100.87435056076,6994.55571337555,0.996787668271637
"472",9.050966799,0.004252276,16409.9441030942,7548.26326671694,15126.0437559918,14920.2155673169,7140.21174506685,7033.89310788163,0.992831600876545
"473",9.050966799,0.004708587,16684.2852459331,7502.79620521277,15544.4191759374,15338.5909872625,6993.44083311117,6887.12219592596,0.994300332916205
"474",9.050966799,0.01,18010.1040040997,8052.45977954983,16681.6715909917,16475.8434023169,7717.95767443908,7611.63903725387,0.993330013395123
"475",9.050966799,0.05,17856.0965770517,7801.48118685295,16749.313813507,16543.4856248321,7622.44311098882,7516.12447380361,0.994243675736053
"476",12.0815912,0,2045.13443309433,569.263467153849,2256.4583922023,2050.63020352744,582.400615789641,476.08197860443,0.975804415714095
"477",12.0815912,0.000553655,2105.58139148493,605.750248866951,2265.50036081226,2059.67217213739,583.01475157911,476.6961143939,0.983175284397133
"478",12.0815912,0.000613067,2142.41937150609,617.710454700646,2271.1032018475,2065.27501317263,583.071552509972,476.752915324762,0.986730940373766
"479",12.0815912,0.000678856,2100.90641413236,626.265959566005,2264.66524763596,2058.83705896109,583.13363640423,476.81499921902,0.981145549362106
"480",12.0815912,0.000751703,2150.14463466751,644.796724211917,2269.86989726647,2064.04170859161,584.966652651195,478.648015465985,0.986827577565487
"481",12.0815912,0.000832368,2106.32145446922,654.696543324338,2276.73344150739,2070.90525283252,585.781451834618,479.462814649407,0.977032051812182
"482",12.0815912,0.00092169,2079.71552715545,610.753713639204,2274.79210628892,2068.96391761406,584.808714774106,478.490077588895,0.976847449075392
"483",12.0815912,0.001020596,2148.21401787304,572.719651819632,2287.48629303502,2081.65810436016,587.422577613562,481.103940428351,0.990140263847378
"484",12.0815912,0.001130116,2165.58509187885,659.234255783607,2308.6927930957,2102.86460442083,596.977970561774,490.659333376563,0.985229029536844
"485",12.0815912,0.001251388,2192.52738311972,721.459666042969,2321.30773115555,2115.47954248068,604.804990598612,498.486353413401,0.982575260654124
"486",12.0815912,0.001385674,2251.15984692747,873.047265453728,2353.28256871455,2147.45438003968,657.023547534116,550.704910348905,0.983225034943307
"487",12.0815912,0.001534371,2360.1686110068,1079.06225468633,2449.27948225874,2243.45129358387,877.474156252398,771.155519067187,0.984049089872909
"488",12.0815912,0.001699024,2414.76047438621,1149.11627045925,2543.81174217609,2337.98355350123,1050.87106845606,944.552431270845,0.984628337132447
"489",12.0815912,0.001881345,4480.66032417997,3668.70360616979,3947.94158235774,3742.11339368287,3088.63830808784,2982.31967090263,0.992961632061268
"490",12.0815912,0.002083232,6776.71372018809,4768.17553022987,5627.52407804531,5421.69588937044,4191.45401030118,4085.13537311597,0.987500548146927
"491",12.0815912,0.002306783,8369.69666431773,5510.57452504457,5891.0189327141,5685.19074403924,4216.86280923002,4110.54417204481,0.958725413273254
"492",12.0815912,0.002554323,10446.0478042295,5943.04534305952,8672.78446334199,8466.95627466713,5137.28757686348,5030.96893967827,0.983962489806005
"493",12.0815912,0.002828427,12211.6726991321,6483.98205276131,9883.20158992147,9677.37340124661,5551.47532952078,5445.15669233557,0.974273454471608
"494",12.0815912,0.003131945,14757.5487333888,7190.40277310064,11903.8256968749,11697.9975082,5980.44756891488,5874.12893172967,0.968569809396077
"495",12.0815912,0.003468033,15020.8960181466,7055.0036487765,12943.1621913363,12737.3340026614,5870.73173705559,5764.41309987038,0.984581513496826
"496",12.0815912,0.003840187,16203.6403835477,7787.61353096244,14722.3814986078,14516.553309933,7080.45942371881,6974.1407865336,0.993064030258367
"497",12.0815912,0.004252276,17372.0627144149,8084.89308864091,15396.0160763371,15190.1878876622,7153.83621179725,7047.51757461204,0.987390215532766
"498",12.0815912,0.004708587,18388.5686038124,8412.14795952026,15894.565143362,15688.7369546871,7069.63678109364,6963.31814390843,0.98435069138423
"499",12.0815912,0.01,19645.7259603604,8949.87905163899,16936.1287892791,16730.3006006043,7769.13443302105,7662.81579583584,0.982652293354093
"500",12.0815912,0.05,20725.0256458408,9134.12585558536,17016.8516317695,16811.0234430946,7563.85284748767,7457.53421030246,0.969760493218794
"501",16.12698944,0,2300.29680777244,700.193780796731,2505.40777399293,2299.57958531806,704.505015495956,598.186378310746,0.979499919591993
"502",16.12698944,0.000553655,2328.70965288653,708.079986617828,2516.09976835228,2310.27157967741,706.145879867638,599.827242682428,0.982477870145011
"503",16.12698944,0.000613067,2318.81373878497,718.560984055396,2520.65271647979,2314.82452780492,706.74937805892,600.430740873709,0.980575088205066
"504",16.12698944,0.000678856,2374.28644774026,753.902464439104,2513.97896093159,2308.15077225672,704.933264477563,598.614627292352,0.98755810283636
"505",16.12698944,0.000751703,2357.65411170509,703.753723963657,2518.17914092969,2312.35095225482,705.64114966531,599.322512480099,0.986107213426215
"506",16.12698944,0.000832368,2361.13232970047,755.907905618299,2526.55596561772,2320.72777694285,706.867790879364,600.549153694154,0.982661000936605
"507",16.12698944,0.00092169,2347.38974956142,723.61025747644,2523.32335477082,2317.49516609595,707.716574014054,601.397936828843,0.984140747678422
"508",16.12698944,0.001020596,2346.73088076573,742.745843719174,2538.13240561818,2332.30421694331,712.416201749054,606.097564563843,0.98078397540019
"509",16.12698944,0.001130116,2360.04656772785,763.225260563496,2558.52091269609,2352.69272402123,717.701846132328,611.383208947117,0.976791633178752
"510",16.12698944,0.001251388,2418.70210287146,837.256223397437,2570.17928757139,2364.35109889653,724.633135770815,618.314498585604,0.980643257146726
"511",16.12698944,0.001385674,2449.09840125373,856.726655954213,2605.44100036706,2399.61281169219,773.436263550591,667.11762636538,0.983192855197349
"512",16.12698944,0.001534371,2612.35678082578,1281.24100818749,2702.69457920589,2496.86639053103,969.769255675615,863.450618490405,0.981376522041213
"513",16.12698944,0.001699024,2768.31023799745,1445.44226374653,2798.63864798352,2592.81045930866,1150.4945176612,1044.17588047599,0.986972798543488
"514",16.12698944,0.001881345,3222.54998835191,2335.35663323137,4198.81119451184,3992.98300583697,3120.66461533026,3014.34597814505,0.965866372975752
"515",16.12698944,0.002083232,3628.14510517648,2847.40040030598,5849.57726284086,5643.749074166,4219.36294917683,4113.04431199162,0.918981903553362
"516",16.12698944,0.002306783,5906.29719180506,4569.03985713937,6134.6969241186,5928.86873544373,4236.47166545747,4130.15302827226,0.990218018787521
"517",16.12698944,0.002554323,8666.75324418887,5536.03355292805,8955.7676353677,8749.93944669284,5248.4859240892,5142.16728690399,0.995723991343322
"518",16.12698944,0.002828427,9741.8039727081,5856.50786734608,10172.1099763314,9966.28178765655,5646.41978525504,5540.10114806983,0.993236231873514
"519",16.12698944,0.003131945,12640.7271751454,6619.42915054823,12157.6601015013,11951.8319128264,5970.46221918246,5864.14358199725,0.997349565173422
"520",16.12698944,0.003468033,14008.9946526077,6659.70018945107,13208.3286304469,13002.500441772,5898.06750905814,5791.74887187293,0.994725035474364
"521",16.12698944,0.003840187,13109.6604944696,6709.65820910502,15005.5144822957,14799.6862936208,7090.73345762348,6984.41482043827,0.978014366091323
"522",16.12698944,0.004252276,16495.5937864119,7631.63965736326,15603.8682378154,15398.0400491405,7121.78624702924,7015.46760984403,0.996307382833995
"523",16.12698944,0.004708587,17517.9715118443,7837.16871838739,16158.287678924,15952.4594902491,7079.97435657137,6973.65571938616,0.991868230133815
"524",16.12698944,0.01,18169.3163275204,8122.90228454576,17085.589478141,16879.7612894662,7711.14538211899,7604.82674493377,0.994077099151076
"525",16.12698944,0.05,19287.9410838511,8489.11403338236,17203.6870483443,16997.8588596694,7557.52894405243,7451.21030686722,0.986797953237503
"526",21.52694823,0,2438.18955732989,802.011360927223,2645.89762715406,2440.0694384792,806.55003563547,700.231398450259,0.982730763093189
"527",21.52694823,0.000553655,2395.57138325591,767.128624920647,2655.91255263221,2450.08436395734,806.943689519796,700.625052334585,0.977920745410451
"528",21.52694823,0.000613067,2503.25889376925,808.694408615705,2660.68842451789,2454.86023584302,807.435051157377,701.116413972167,0.987689895683677
"529",21.52694823,0.000678856,2478.48136725712,834.86691180446,2655.14308847874,2449.31489980387,806.628869859831,700.31023267462,0.983846244197726
"530",21.52694823,0.000751703,2511.6610412129,833.453950468912,2659.95785447529,2454.12966580042,808.021855100525,701.703217915314,0.986944313726694
"531",21.52694823,0.000832368,2469.38847074555,804.589179081419,2666.01539782417,2460.18720914931,807.92669617172,701.608058986509,0.98454058308481
"532",21.52694823,0.00092169,2429.24654298637,758.75406586058,2664.86789182958,2459.03970315472,807.669694851348,701.351057666137,0.981931111685766
"533",21.52694823,0.001020596,2555.3220180974,866.097253033212,2677.51614498087,2471.68795630601,810.591547076325,704.272909891114,0.989380642988166
"534",21.52694823,0.001130116,2551.90130766987,894.300400543388,2698.98736482008,2493.15917614521,816.559692590668,710.241055405457,0.984344703654633
"535",21.52694823,0.001251388,2656.11113832114,975.241463823716,2710.87029111186,2505.04210243699,823.637868723629,717.319231538419,0.990077333186929
"536",21.52694823,0.001385674,2722.09441990105,1121.58429859265,2743.60179179827,2537.7736031234,865.076532783963,758.757895598752,0.990192041980662
"537",21.52694823,0.001534371,2667.68234552401,1034.28001879347,2840.9126487587,2635.08446008383,1037.21025718074,930.891619995527,0.98617998725825
"538",21.52694823,0.001699024,2807.01222266564,1336.59377088478,2940.32930521029,2734.50111653543,1204.49130175535,1098.17266457014,0.985975522266599
"539",21.52694823,0.001881345,4515.75849882718,3470.44499819085,4337.74834192332,4131.92015324845,3142.72108891046,3036.40245172525,0.991295228050422
"540",21.52694823,0.002083232,3235.33404394702,1933.74410737974,5984.98100609072,5779.15281741586,4226.34566264311,4120.0270254579,0.877522690271516
"541",21.52694823,0.002306783,8025.7454721641,5406.48560985973,6290.25407236363,6084.42588368876,4252.10137771919,4145.78274053398,0.978671279709861
"542",21.52694823,0.002554323,10954.7197404476,6298.54262264595,9095.28053891619,8889.45235024132,5260.23780690269,5153.91916971748,0.982928649459954
"543",21.52694823,0.002828427,8710.34722815056,5563.09391020425,10334.2827970919,10128.454608417,5629.00015519738,5522.68151801217,0.974245269391471
"544",21.52694823,0.003131945,13290.5321302379,6508.27500814566,12294.1033766613,12088.2751879865,5951.49607506908,5845.17743788387,0.994677139530322
"545",21.52694823,0.003468033,15108.352323787,6720.70746260386,13318.9880344909,13113.1598458161,5846.57586785572,5740.25723067051,0.986585731426237
"546",21.52694823,0.003840187,15460.6857863423,7359.57237841296,15093.5439405947,14887.7157519199,7029.30668124193,6922.98804405672,0.995952496175175
"547",21.52694823,0.004252276,18088.1372007113,8148.69611103001,15806.8860201237,15601.0578314488,7202.14525076256,7095.82661357735,0.984147756925414
"548",21.52694823,0.004708587,19455.8406912992,8962.76250039145,16221.2457103021,16015.4175216272,7064.06013541664,6957.74149823143,0.974709205080895
"549",21.52694823,0.01,19126.6292976288,8557.84731446738,17302.4902303729,17096.662041698,7793.69866744077,7687.38003025556,0.990183159026398
"550",21.52694823,0.05,19327.9021012488,8470.11995987098,17383.7178862889,17177.8896976141,7595.23080418991,7488.9121670047,0.988888869388609
"551",28.73502844,0,2596.97700577658,889.527727650784,2804.82535267407,2598.9971639992,902.443037915009,796.124400729798,0.985283977331854
"552",28.73502844,0.000553655,2633.45122540866,935.600292508362,2815.28769792698,2609.45950925211,901.963068290987,795.644431105777,0.986740693566201
"553",28.73502844,0.000613067,2621.80170292972,861.830266943496,2819.69528064383,2613.86709196896,902.286802659776,795.968165474565,0.986843511869618
"554",28.73502844,0.000678856,2630.03243948347,916.20374473772,2814.53718575111,2608.70899707624,901.647249106834,795.328611921624,0.986569745547651
"555",28.73502844,0.000751703,2644.86819352347,907.869450698671,2819.4852215017,2613.65703282684,903.239496098995,796.920858913784,0.987643918615884
"556",28.73502844,0.000832368,2662.4030877455,955.410432413473,2827.35380705352,2621.52561837865,904.765547529979,798.446910344768,0.986958581546856
"557",28.73502844,0.00092169,2693.73370843804,929.805340217408,2825.00634769514,2619.17815902027,904.006078819622,797.687441634411,0.991105279819555
"558",28.73502844,0.001020596,2691.74057393176,911.328038421072,2837.41170853523,2631.58351986036,904.981948532049,798.663311346839,0.990009070535512
"559",28.73502844,0.001130116,2737.92133568817,982.176070836629,2859.35655820059,2653.52836952573,912.397503427561,806.07886624235,0.989631496132752
"560",28.73502844,0.001251388,2703.38538474938,944.40552437731,2871.49444387478,2665.66625519991,917.856000705769,811.537363520559,0.987391283688645
"561",28.73502844,0.001385674,2783.89125118419,1008.79320085152,2904.57437476574,2698.74618609087,949.7641917141,843.44555452889,0.990697334964568
"562",28.73502844,0.001534371,2879.69991768439,1212.45395638946,3001.80437525886,2795.97618658399,1123.31872675466,1017.00008956945,0.988525592526786
"563",28.73502844,0.001699024,3000.5441076911,1452.12919726199,3095.95604368315,2890.12785500829,1278.98074007143,1172.66210288622,0.990635759492835
"564",28.73502844,0.001881345,3946.79701800526,2857.51341390713,4517.27346096746,4311.44527229259,3225.60085333212,3119.28221614691,0.988734966863919
"565",28.73502844,0.002083232,4159.66207004666,3046.6946317625,6145.14943075348,5939.32124207861,4236.63037934062,4130.31174215541,0.943517947031935
"566",28.73502844,0.002306783,6672.89747366045,4890.48370245764,6430.82967310527,6225.0014844304,4258.69332893751,4152.3746917523,0.993497131784853
"567",28.73502844,0.002554323,8763.51108270842,5780.94181364926,9242.8916735008,9037.06348482593,5269.33593811757,5163.01730093235,0.991547951114583
"568",28.73502844,0.002828427,10713.6648617611,6192.19992031661,10435.9089692466,10230.0807805717,5592.97868341159,5486.66004622638,0.9952641622646
"569",28.73502844,0.003131945,12681.2238290752,6562.83189658468,12464.1419594551,12258.3137707802,6011.41050818712,5905.09187100191,0.997025319858159
"570",28.73502844,0.003468033,15083.0322128576,7500.40394057504,13523.3971520453,13317.5689633704,5913.53716466138,5807.21852747617,0.989150174294801
"571",28.73502844,0.003840187,16583.8624652416,7649.93391602361,15195.4626270978,14989.6344384229,7014.91355866395,6908.59492147874,0.993625222700788
"572",28.73502844,0.004252276,17578.9462811006,8052.29557125803,15958.3059768224,15752.4777881476,7186.00437316143,7079.68573597622,0.991913696123439
"573",28.73502844,0.004708587,18729.8145628186,8555.17762193448,16368.9535667973,16163.1253781225,7034.9222690658,6928.60363188059,0.984860403179508
"574",28.73502844,0.01,18943.8075636558,8514.14799503882,17457.7322875984,17251.9040989235,7828.40395791719,7722.08532073198,0.993783249955739
"575",28.73502844,0.05,19462.1041989146,8423.53400623861,17571.6066138312,17365.7784251563,7673.1906221796,7566.87198499439,0.989767754514017
"576",38.35666117,0,2795.32004425626,989.415989511459,2991.91440399842,2786.08621532356,988.764350927959,882.445713742748,0.987622632662073
"577",38.35666117,0.000553655,2652.55837200708,908.504363409359,3001.25404291454,2795.42585423968,989.055806351489,882.737169166278,0.973258482720609
"578",38.35666117,0.000613067,2767.34356912217,970.791182844859,3005.95534760551,2800.12715893064,989.936825528463,883.618188343253,0.984166389000285
"579",38.35666117,0.000678856,2797.07970230734,1058.25928363231,3000.92284921256,2795.09466053769,988.518727367948,882.200090182737,0.983983459558096
"580",38.35666117,0.000751703,2831.39780789058,1019.91553243779,3005.09497782275,2799.26678914788,989.369747770224,883.051110585013,0.987953461423184
"581",38.35666117,0.000832368,2820.3012612608,985.62811125601,3012.99147632805,2807.16328765318,991.023135194316,884.704498009105,0.987549076946845
"582",38.35666117,0.00092169,2706.57711795008,909.500358159466,3011.13223153893,2805.30404286406,990.242972074769,883.924334889559,0.980223771035468
"583",38.35666117,0.001020596,2717.68873696453,970.540622963776,3024.00136937759,2818.17318070273,993.886971453322,887.568334268112,0.975389143333637
"584",38.35666117,0.001130116,2851.63429686163,1052.40857382051,3043.96274714007,2838.13455846521,997.70918421929,891.39054703408,0.986028654973661
"585",38.35666117,0.001251388,2831.52599402128,1055.24252611628,3058.29823629531,2852.47004762044,1003.20333554624,896.884698361025,0.98316249725834
"586",38.35666117,0.001385674,2916.52248926085,1096.14345690622,3088.5200943949,2882.69190572003,1034.6403230618,928.321685876587,0.98821430900231
"587",38.35666117,0.001534371,2993.17266496522,1234.09076065716,3184.39407671358,2978.56588803872,1179.58240201852,1073.26376483331,0.984942392678337
"588",38.35666117,0.001699024,3020.22980053346,1309.0668999561,3284.48035685404,3078.65216817917,1338.35801566283,1232.03937847762,0.984096650384863
"589",38.35666117,0.001881345,3075.70096581209,1659.48522586209,4685.04935532312,4479.22116664826,3186.49322320301,3080.17458601779,0.916947003905555
"590",38.35666117,0.002083232,4217.841533393,3065.97394467672,6340.25204583407,6134.4238571592,4260.94415865432,4154.62552146911,0.933565792326479
"591",38.35666117,0.002306783,6150.60528108954,4721.34698522071,6587.99525814172,6382.16706946685,4239.59567787838,4133.27704069317,0.984785408516747
"592",38.35666117,0.002554323,8991.6538018452,5782.1137517549,9489.22210934746,9283.39392067259,5303.66885522116,5197.35021803595,0.991953826359156
"593",38.35666117,0.002828427,10855.4499001657,6254.99920331395,10649.2454504626,10443.4172617878,5667.92621579653,5561.60757861132,0.996183464915444
"594",38.35666117,0.003131945,13186.8927947569,7020.9633258969,12630.1396079864,12424.3114193115,6091.96851220843,5985.64987502322,0.995826314140437
"595",38.35666117,0.003468033,13926.7347752618,6798.65719704077,13677.6673701676,13471.8391814927,5891.69861495933,5785.37997777412,0.994177928272322
"596",38.35666117,0.003840187,16381.7512980269,7713.68457452579,15394.6758771287,15188.8476884538,7039.2513932051,6932.93275601989,0.995206541111488
"597",38.35666117,0.004252276,17285.8948231643,7937.23792391259,16178.703563578,15972.8753749031,7220.91403563123,7114.59539844602,0.995309175000761
"598",38.35666117,0.004708587,17339.5274011331,7340.39766243115,16607.9702696397,16402.1420809649,7073.36097560329,6967.04233841808,0.995390259116884
"599",38.35666117,0.01,18907.1033134626,8463.79827935535,17644.6542872637,17438.8260985889,7790.24771236872,7683.92907518351,0.99419340660205
"600",38.35666117,0.05,19990.2527395046,8856.4310034556,17694.1244683044,17488.2962796295,7616.39513132525,7510.07649414004,0.986891740688205
"601",51.2,0,2995.79674598549,1103.39317923327,3190.81279437842,2984.98460570356,1103.51431061202,997.195673426812,0.989568702179158
"602",51.2,0.000553655,2929.04691849287,1089.61646060089,3201.76909653459,2995.94090785972,1104.79927461029,998.480637425084,0.978647841940076
"603",51.2,0.000613067,2891.86099754537,1044.59916356551,3206.25772068188,3000.42953200702,1104.86050276115,998.541865575941,0.975402276701282
"604",51.2,0.000678856,2902.86652231127,1084.6461758236,3199.89394878972,2994.06576011486,1104.78457852073,998.465941335514,0.976089312454149
"605",51.2,0.000751703,2993.88884601774,1130.34795973125,3204.56720282139,2998.73901414652,1104.03096112715,997.712323941941,0.982927409472315
"606",51.2,0.000832368,2899.32957746478,1101.73451999292,3211.77590771711,3005.94771904225,1105.02155639574,998.702919210533,0.974141801381975
"607",51.2,0.00092169,2876.29855214722,1072.54346920551,3211.04424774369,3005.21605906882,1105.44262214703,999.123984961818,0.97148800287236
"608",51.2,0.001020596,2969.13599396217,1128.00291956066,3221.8590259081,3016.03083723324,1107.5891800586,1001.27054287339,0.979206464071599
"609",51.2,0.001130116,3040.30415813694,1108.93289850164,3243.78282924375,3037.95464056889,1112.26159037057,1005.94295318536,0.986039036318084
"610",51.2,0.001251388,3016.3102240066,1170.87436807327,3256.05644612278,3050.22825744792,1115.89489952318,1009.57626233797,0.980359888913357
"611",51.2,0.001385674,3157.27387544607,1373.20851262207,3289.23056108451,3083.40237240965,1146.15302449545,1039.83438731024,0.98171722467221
"612",51.2,0.001534371,3240.14749968772,1460.19562989106,3387.46257410618,3181.63438543132,1293.05355410053,1186.73491691532,0.985447784827951
